id,order_id,menu_id,price_level_id,ordered_menu_id,order_check_id,modifier_adjective_id,cancelled_order_id,seat_number,quantity,price,original_price,item_discount,check_discount,discount,tax,tax_exempt,taxable_price,unit_price,for_kitchen_display,time_sent,index,is_printed,cost,note,is_held,name,receipt_name,kitchen_name,employee_log_id,menu_description,time_bumped,tax_id,is_checked,kds_last_update,is_taxed_removed,no_tax_price,refunded_qty,created_on,modified_on,item_gross_total,item_original_wo_vat,item_discount_main,item_discount_adj,vatable_original,vatable_sales_discounted,vatable_amount,vatable_sub_total,vat_exempt_sales,vat_exempt_sales_discounted,vat_exempt_amount,vat_exempt_sub_total,non_vatable_exempt_sales,non_vatable_sub_total,zero_rated_value,zero_rated_sub_total,sub_total,is_cancelled,reason,is_removed_queueing,guest_count
0000323308,0000019026,00000125,001,NULL,0000019031,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,19:04:44,13,1,0.0000,NULL,0,"Beef Bulgogi",B2,"Beef Bulgogi",291,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-06-30 19:04:44","2025-06-30 19:04:44",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323309,0000019026,00000125,001,NULL,0000019031,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,19:04:44,14,1,0.0000,NULL,0,"Beef Bulgogi",B2,"Beef Bulgogi",291,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-06-30 19:04:44","2025-06-30 19:04:44",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323310,0000019026,00000125,001,NULL,0000019031,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,19:04:44,15,1,0.0000,NULL,0,"Beef Bulgogi",B2,"Beef Bulgogi",291,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-06-30 19:04:44","2025-06-30 19:04:44",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323311,0000019026,00000125,001,NULL,0000019031,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,19:04:44,16,1,0.0000,NULL,0,"Beef Bulgogi",B2,"Beef Bulgogi",291,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-06-30 19:04:44","2025-06-30 19:04:44",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323312,0000019026,00000125,001,NULL,0000019031,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,19:04:44,17,1,0.0000,NULL,0,"Beef Bulgogi",B2,"Beef Bulgogi",291,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-06-30 19:04:44","2025-06-30 19:04:45",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323313,0000019026,00000125,001,NULL,0000019031,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,19:04:44,18,1,0.0000,NULL,0,"Beef Bulgogi",B2,"Beef Bulgogi",291,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-06-30 19:04:44","2025-06-30 19:04:45",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323306,0000019022,00000095,001,NULL,0000019027,NULL,NULL,1,1.0000,45.0000,45.0000,0.0000,0.0000,0.0000,4.8214,0.0000,40.1786,45.0000,1,19:03:31,36,1,0.0000,NULL,0,"Coke Orig","Coke Orig","Coke Orig",291,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-06-30 19:03:01","2025-06-30 19:03:31",45.0000,40.1786,0.0000,0.0000,45.0000,40.1786,4.8214,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,0,,0,1
0000323307,0000019022,00000048,001,NULL,0000019027,NULL,NULL,1,1.0000,549.0000,549.0000,0.0000,0.0000,0.0000,58.8214,0.0000,490.1786,549.0000,1,19:03:31,37,1,0.0000,NULL,0,"Royal Banquet","Royal Banquet","Royal Banquet",291,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-06-30 19:03:01","2025-06-30 19:03:31",549.0000,490.1786,0.0000,0.0000,549.0000,490.1786,58.8214,549.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,549.0000,0,,0,1
0000323302,0000019022,00000123,001,NULL,0000019027,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,19:02:39,32,1,0.0000,NULL,0,Moksal,P10,Moksal,291,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-06-30 19:02:39","2025-06-30 19:02:39",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323303,0000019022,00000123,001,NULL,0000019027,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,19:02:39,33,1,0.0000,NULL,0,Moksal,P10,Moksal,291,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-06-30 19:02:39","2025-06-30 19:02:39",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323304,0000019022,00000123,001,NULL,0000019027,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,19:02:39,34,1,0.0000,NULL,0,Moksal,P10,Moksal,291,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-06-30 19:02:39","2025-06-30 19:02:39",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323305,0000019022,00000123,001,NULL,0000019027,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,19:02:39,35,1,0.0000,NULL,0,Moksal,P10,Moksal,291,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-06-30 19:02:39","2025-06-30 19:02:39",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323294,0000019027,00000047,001,NULL,0000019032,NULL,NULL,1,2.0000,998.0000,499.0000,0.0000,0.0000,0.0000,106.9286,0.0000,891.0714,499.0000,1,18:57:59,1,1,0.0000,NULL,0,"Noble Selection","Noble Selection","Noble Selection",291,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-06-30 18:57:59","2025-06-30 18:57:59",998.0000,891.0714,0.0000,0.0000,998.0000,891.0714,106.9286,998.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,998.0000,0,,0,1
0000323295,0000019027,00000124,001,NULL,0000019032,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,18:57:59,2,1,0.0000,NULL,0,Woosamgyup,B1,Woosamgyup,291,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-06-30 18:57:59","2025-06-30 18:57:59",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323296,0000019027,00000125,001,NULL,0000019032,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,18:57:59,3,1,0.0000,NULL,0,"Beef Bulgogi",B2,"Beef Bulgogi",291,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-06-30 18:57:59","2025-06-30 18:57:59",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323297,0000019027,00000126,001,NULL,0000019032,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,18:57:59,4,1,0.0000,NULL,0,"Asian Gochu Woosamgyup",B3,"Asian Gochu Woosamgyup",291,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-06-30 18:57:59","2025-06-30 18:57:59",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323298,0000019027,00000124,001,NULL,0000019032,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,18:57:59,5,1,0.0000,NULL,0,Woosamgyup,B1,Woosamgyup,291,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-06-30 18:57:59","2025-06-30 18:57:59",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323299,0000019027,00000125,001,NULL,0000019032,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,18:57:59,6,1,0.0000,NULL,0,"Beef Bulgogi",B2,"Beef Bulgogi",291,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-06-30 18:57:59","2025-06-30 18:57:59",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323300,0000019027,00000126,001,NULL,0000019032,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,18:57:59,7,1,0.0000,NULL,0,"Asian Gochu Woosamgyup",B3,"Asian Gochu Woosamgyup",291,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-06-30 18:57:59","2025-06-30 18:57:59",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323301,0000019027,00000076,001,NULL,0000019032,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,18:57:59,8,1,0.0000,NULL,0,"Egg Souffle","Egg Souffle","Egg Souffle",291,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-06-30 18:57:59","2025-06-30 18:57:59",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323293,0000019020,00000116,001,NULL,0000019025,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,18:57:41,15,1,0.0000,NULL,0,"Yangyeom Samgyupsal",P3,"Yangyeom Samgyupsal",291,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-06-30 18:57:41","2025-06-30 18:57:41",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323285,0000019025,00000114,001,NULL,0000019030,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,18:57:17,11,1,0.0000,NULL,0,"Plain Samgyupsal",P1,"Plain Samgyupsal",291,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-06-30 18:57:16","2025-06-30 18:57:17",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323286,0000019025,00000115,001,NULL,0000019030,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,18:57:17,12,1,0.0000,NULL,0,"Kajun Bulmat Samgyupsal",P2,"Kajun Bulmat Samgyupsal",291,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-06-30 18:57:16","2025-06-30 18:57:17",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323287,0000019025,00000116,001,NULL,0000019030,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,18:57:17,13,1,0.0000,NULL,0,"Yangyeom Samgyupsal",P3,"Yangyeom Samgyupsal",291,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-06-30 18:57:16","2025-06-30 18:57:17",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323288,0000019025,00000117,001,NULL,0000019030,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,18:57:17,14,1,0.0000,NULL,0,"Citrus Burst Pepper Samgyupsal",P4,"Citrus Burst Pepper Samgyupsal",291,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-06-30 18:57:16","2025-06-30 18:57:17",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323289,0000019025,00000118,001,NULL,0000019030,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,18:57:17,15,1,0.0000,NULL,0,"Hyangcho Samgyupsal",P5,"Hyangcho Samgyupsal",291,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-06-30 18:57:16","2025-06-30 18:57:17",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323290,0000019025,00000124,001,NULL,0000019030,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,18:57:17,16,1,0.0000,NULL,0,Woosamgyup,B1,Woosamgyup,291,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-06-30 18:57:16","2025-06-30 18:57:17",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323291,0000019025,00000125,001,NULL,0000019030,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,18:57:17,17,1,0.0000,NULL,0,"Beef Bulgogi",B2,"Beef Bulgogi",291,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-06-30 18:57:16","2025-06-30 18:57:17",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323292,0000019025,00000126,001,NULL,0000019030,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,18:57:17,18,1,0.0000,NULL,0,"Asian Gochu Woosamgyup",B3,"Asian Gochu Woosamgyup",291,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-06-30 18:57:16","2025-06-30 18:57:17",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323272,0000019022,00000114,001,NULL,0000019027,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,18:45:34,19,1,0.0000,NULL,0,"Plain Samgyupsal",P1,"Plain Samgyupsal",291,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-06-30 18:45:34","2025-06-30 18:45:34",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323273,0000019022,00000125,001,NULL,0000019027,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,18:45:34,20,1,0.0000,NULL,0,"Beef Bulgogi",B2,"Beef Bulgogi",291,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-06-30 18:45:34","2025-06-30 18:45:34",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323274,0000019022,00000126,001,NULL,0000019027,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,18:45:34,21,1,0.0000,NULL,0,"Asian Gochu Woosamgyup",B3,"Asian Gochu Woosamgyup",291,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-06-30 18:45:34","2025-06-30 18:45:34",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323275,0000019022,00000124,001,NULL,0000019027,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,18:45:34,22,1,0.0000,NULL,0,Woosamgyup,B1,Woosamgyup,291,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-06-30 18:45:34","2025-06-30 18:45:34",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323276,0000019022,00000127,001,NULL,0000019027,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,18:45:34,23,1,0.0000,NULL,0,"Citrus Burst Woosamgyup",B4,"Citrus Burst Woosamgyup",291,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-06-30 18:45:34","2025-06-30 18:45:34",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323277,0000019022,00000128,001,NULL,0000019027,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,18:45:34,24,1,0.0000,NULL,0,"Hyangcho Woosamgyup",B5,"Hyangcho Woosamgyup",291,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-06-30 18:45:34","2025-06-30 18:45:34",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323278,0000019022,00000129,001,NULL,0000019027,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,18:45:34,25,1,0.0000,NULL,0,"Korean Chili Pepper Beef",B6,"Korean Chili Pepper Beef",291,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-06-30 18:45:34","2025-06-30 18:45:34",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323279,0000019022,00000131,001,NULL,0000019027,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,18:45:34,26,1,0.0000,NULL,0,"Secret Spice Woosamgyup",B8,"Secret Spice Woosamgyup",291,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-06-30 18:45:34","2025-06-30 18:45:34",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323280,0000019022,00000130,001,NULL,0000019027,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,18:45:34,27,1,0.0000,NULL,0,"Spicy Sesame Woosamgyup",B7,"Spicy Sesame Woosamgyup",291,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-06-30 18:45:34","2025-06-30 18:45:34",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323281,0000019022,00000132,001,NULL,0000019027,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,18:45:34,28,1,0.0000,NULL,0,"Golden Mushroom Beef Roll",B9,"Golden Mushroom Beef Roll",291,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-06-30 18:45:34","2025-06-30 18:45:34",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323282,0000019022,00000132,001,NULL,0000019027,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,18:45:34,29,1,0.0000,NULL,0,"Golden Mushroom Beef Roll",B9,"Golden Mushroom Beef Roll",291,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-06-30 18:45:34","2025-06-30 18:45:34",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323283,0000019022,00000134,001,NULL,0000019027,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,18:45:34,30,1,0.0000,NULL,0,"Bulgogi Korean Chicken",C2,"Bulgogi Korean Chicken",291,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-06-30 18:45:34","2025-06-30 18:45:34",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323284,0000019022,00000076,001,NULL,0000019027,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,18:45:34,31,1,0.0000,NULL,0,"Egg Souffle","Egg Souffle","Egg Souffle",291,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-06-30 18:45:34","2025-06-30 18:45:34",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323260,0000019026,00000048,001,NULL,0000019031,NULL,NULL,1,1.0000,549.0000,549.0000,0.0000,0.0000,0.0000,58.8214,0.0000,490.1786,549.0000,1,18:45:15,1,1,0.0000,NULL,0,"Royal Banquet","Royal Banquet","Royal Banquet",291,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-06-30 18:45:15","2025-06-30 18:45:15",549.0000,490.1786,0.0000,0.0000,549.0000,490.1786,58.8214,549.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,549.0000,0,,0,1
0000323261,0000019026,00000124,001,NULL,0000019031,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,18:45:15,2,1,0.0000,NULL,0,Woosamgyup,B1,Woosamgyup,291,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-06-30 18:45:15","2025-06-30 18:45:15",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323262,0000019026,00000124,001,NULL,0000019031,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,18:45:15,3,1,0.0000,NULL,0,Woosamgyup,B1,Woosamgyup,291,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-06-30 18:45:15","2025-06-30 18:45:15",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323263,0000019026,00000124,001,NULL,0000019031,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,18:45:15,4,1,0.0000,NULL,0,Woosamgyup,B1,Woosamgyup,291,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-06-30 18:45:15","2025-06-30 18:45:15",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
0000323264,0000019026,00000124,001,NULL,0000019031,NULL,NULL,1,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,18:45:15,5,1,0.0000,NULL,0,Woosamgyup,B1,Woosamgyup,291,NULL,00:00:00,-1,0,NULL,0,0.0000,0.0000,"2025-06-30 18:45:15","2025-06-30 18:45:15",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,,0,1
